Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24010910010188LF,118.569,5.00016,4.99987,PASSED,PASSED,PASSED,PASSED,203.2,285.6, --- , 5.00008,5.00013,PASSED,PASSED,PASSED,PASSED,216,292,FAIL,5/1/2024 7:14:30 AM
ZJ24010910010188LF,119.596,4.99984,4.99991,PASSED,PASSED,PASSED,PASSED,188.8,276.8, --- , 4.99928,5.00018,PASSED,PASSED,PASSED,PASSED,202.4,288.8,FAIL,5/1/2024 7:16:07 AM
ZJ24010910010233LF,119.012,4.99972,5.00014,PASSED,PASSED,PASSED,PASSED,288,380.8, --- , 5.00016,4.99988,PASSED,PASSED,PASSED,PASSED,304,385.6,FAIL,5/1/2024 7:17:55 AM
ZJ24010910010233LF,119.973,4.99996,4.99985,PASSED,PASSED,PASSED,PASSED,298.4,375.6, --- , 5.00044,5.00038,PASSED,PASSED,PASSED,PASSED,316.8,374.4,PASS,5/1/2024 7:19:38 AM
ZJ24010910010241LF,118.805,4.9998,4.99952,PASSED,PASSED,FAILED,FAILED,324.8,388.8, --- , 5.00044,5.00036,PASSED,PASSED,FAILED,FAILED,337.6,392,FAIL,5/1/2024 7:21:57 AM
ZJ24010910010241LF,119.788,5.00028,5.00013,PASSED,PASSED,PASSED,PASSED,328.8,371.2,PASS,5/1/2024 7:22:58 AM
ZJ24010910010225LF,117.661,4.9994,5.00038,PASSED,PASSED,PASSED,PASSED,304,374.4,PASS,5/1/2024 7:24:12 AM
ZJ24010910010247LF,118.504,5.00032,4.99969,PASSED,PASSED,PASSED,PASSED,320.8,394.8, --- , 4.99992,4.99969,PASSED,PASSED,PASSED,PASSED,316.8,407.2,FAIL,5/1/2024 7:26:16 AM
ZJ24010910010247LF,119.552,5.00008,4.99985,PASSED,PASSED,PASSED,PASSED,328,377.6, --- , 4.99992,4.99967,PASSED,PASSED,PASSED,PASSED,349.6,389.2,FAIL,5/1/2024 7:27:55 AM
ZJ24010910010247LF,120.052,5.00068,4.99959,PASSED,PASSED,PASSED,PASSED,351.2,406.8, --- , 4.9998,5.00011,PASSED,PASSED,PASSED,PASSED,354.4,390.8,FAIL,5/1/2024 7:29:32 AM
ZJ24010910010247LF,120.592,4.99972,4.99982,PASSED,PASSED,PASSED,PASSED,345.6,390.4, --- , 4.99972,5.00023,PASSED,PASSED,PASSED,PASSED,345.6,400,FAIL,5/1/2024 7:31:12 AM
ZJ24010910010040LF,118.443,4.99992,4.99987,PASSED,PASSED,PASSED,PASSED,200,364.4, --- , 5.00024,5.00009,PASSED,PASSED,PASSED,PASSED,204,384.8,FAIL,5/1/2024 7:32:58 AM
ZJ24010910010040LF,119.362,5.00028,5.00006,PASSED,PASSED,PASSED,PASSED,210.4,374.4, --- , 5.00008,5.00037,PASSED,PASSED,PASSED,PASSED,175.2,364.8,FAIL,5/1/2024 7:34:42 AM
ZJ24010910010081LF,119.202,5.00048,4.9998,PASSED,PASSED,PASSED,PASSED,296.8,391.2, --- , 5.00004,5.00017,PASSED,PASSED,PASSED,PASSED,299.2,420,FAIL,5/1/2024 7:37:33 AM
ZJ24010910010081LF,120.155,5.00016,5.00013,PASSED,PASSED,PASSED,PASSED,292.8,407.2, --- , 5.00004,5.00049,PASSED,PASSED,PASSED,PASSED,299.2,401.6,FAIL,5/1/2024 7:39:29 AM
ZJ24010910010288LF,117.312,4.99996,5,PASSED,PASSED,PASSED,PASSED,218,347.2, --- , 4.99964,4.99948,PASSED,PASSED,PASSED,PASSED,189.6,355.6,FAIL,5/1/2024 7:41:12 AM
ZJ24010910010288LF,118.304,5.00036,4.99993,PASSED,PASSED,PASSED,PASSED,219.2,352.8, --- , 4.9998,4.99955,PASSED,PASSED,PASSED,PASSED,216,373.6,FAIL,5/1/2024 7:43:04 AM
ZJ24010910010288LF,118.889,5.00012,4.99974,PASSED,PASSED,PASSED,PASSED,224,378.8, --- , 4.99948,4.99925,PASSED,PASSED,PASSED,PASSED,240,384.8,FAIL,5/1/2024 7:44:40 AM
ZJ24010910010126LF,118.894,4.99988,5.0004,PASSED,PASSED,PASSED,PASSED,201.6,228.8, --- , 4.99956,5.00042,PASSED,PASSED,PASSED,PASSED,188.8,219.2,FAIL,5/1/2024 7:46:39 AM
