Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24010900010105RH6,115.357,5.00008,5.00009,PASSED,PASSED,PASSED,PASSED,309.6,341.6,PASS,4/10/2024 7:39:11 AM
ZJ24010900010043RH6,115.057,5.00048,4.99992,PASSED,FAILED,FAILED,FAILED,319.2,325.6, --- , 4.99992,5.00028,PASSED,PASSED,PASSED,PASSED,311.2,329.6,PASS,4/10/2024 7:47:07 AM
ZJ24010900010223RH6,114.623,5.00036,4.99985,PASSED,FAILED,PASSED,PASSED,175.2,295.6, --- , 5.00038,4.99985,PASSED,FAILED,FAILED,FAILED,163.2,319.2,FAIL,4/10/2024 7:53:39 AM
ZJ24010900010224RH6,114.18,5,5.00045,PASSED,PASSED,PASSED,PASSED,383.6,386.8, --- , 4.99966,4.99986,PASSED,FAILED,PASSED,PASSED,352.4,366.4,FAIL,4/10/2024 8:00:23 AM
ZJ24010900010266RH6,113.988,4.9996,4.99998,PASSED,PASSED,PASSED,PASSED,293.2,350.4,PASS,4/10/2024 8:01:33 AM
ZJ24010900010265RH6,114.151,5,4.99994,PASSED,FAILED,PASSED,PASSED,328,354.4, --- , 5,4.99996,PASSED,PASSED,PASSED,PASSED,303.47,362.8,PASS,4/10/2024 8:03:30 AM
ZJ24010900010290RH6,113.977,4.99948,4.99961,PASSED,PASSED,PASSED,PASSED,302.4,294,PASS,4/10/2024 8:04:50 AM
ZJ24010900010092RH6,114.756,5.00018,5.00034,PASSED,PASSED,PASSED,PASSED,184.8,360.8, --- , 5.00054,4.99997,PASSED,PASSED,PASSED,PASSED,184.53,356.8,FAIL,4/10/2024 8:07:05 AM
ZJ24010900010004RH6,114.07,5.0001,5.00028,PASSED,PASSED,PASSED,PASSED,323.6,358,PASS,4/10/2024 8:08:12 AM
ZJ24010900010251RH6,114.053,5.00012,4.99987,PASSED,FAILED,PASSED,PASSED,257.87,364, --- , 5.0001,5,PASSED,FAILED,FAILED,FAILED,283.2,346.4,FAIL,4/10/2024 8:10:05 AM
ZJ24010900010252RH6,114.624,4.99952,5.0005,PASSED,PASSED,PASSED,PASSED,-189.6,355.6, --- , 5.00004,5.00056,PASSED,PASSED,PASSED,PASSED,-201.6,348,FAIL,4/10/2024 8:11:59 AM
ZJ24010900010291RH6,114.359,5.00054,4.9992,PASSED,PASSED,FAILED,FAILED,349.07,351.2, --- , 4.99974,4.9997,PASSED,FAILED,PASSED,PASSED,344.4,333.6,FAIL,4/10/2024 8:14:25 AM
ZJ24010900010071RH6,114.341,4.99948,5.00012,PASSED,FAILED,PASSED,PASSED,188,243.6, --- , 5.00042,5.00056,PASSED,PASSED,PASSED,PASSED,205.2,243.6,FAIL,4/10/2024 8:16:14 AM
ZJ24010900010070RH6,114.306,5.00068,4.99972,PASSED,PASSED,FAILED,FAILED,286.93,336.8, --- , 4.99944,5.00008,PASSED,FAILED,PASSED,PASSED,303.47,325.2,FAIL,4/10/2024 8:18:08 AM
ZJ24010900010250RH6,114.585,5,5.00013,PASSED,PASSED,PASSED,PASSED,286,366,PASS,4/10/2024 8:19:17 AM
ZJ24010900010071RH6,114.578,4.99996,5.00011,PASSED,PASSED,PASSED,PASSED,202.4,283.6, --- , 5.00014,5.0002,PASSED,FAILED,PASSING,PASSED,206,255.6,FAIL,4/10/2024 8:21:13 AM
ZJ24010900010070RH6,114.444,4.99954,5.00063,PASSED,PASSED,PASSED,PASSED,311.6,303.2,PASS,4/10/2024 8:23:05 AM
ZJ24010900010267RH6,113.89,5,5,PASSED,PASSED,PASSED,PASSED,307.6,335.2,PASS,4/10/2024 8:24:26 AM
ZJ24010900010252RH6,114.687,5.00028,5.00033,PASSED,PASSED,PASSED,PASSED,-195.6,350.4, --- , 5.00038,5.00052,PASSED,PASSED,PASSED,PASSED,-180.8,357.2,FAIL,4/10/2024 8:26:21 AM
ZJ24010900010107RH6,114.168,5.00036,4.99964,PASSED,FAILED,PASSED,PASSED,339.2,238.4, --- , 4.99988,5.00041,PASSED,PASSED,PASSED,PASSED,338.4,260.8,PASS,4/10/2024 8:28:56 AM
ZJ24010900010067RH6,114.853,5.00002,5.00011,PASSED,PASSED,PASSED,PASSED,306.8,324.4,PASS,4/10/2024 8:30:04 AM
ZJ24010900010071RH6,114.35,5.00016,5.00013,PASSED,FAILED,PASSED,PASSED,206.8,286.4, --- , 5.00072,4.99972,PASSED,PASSED,PASSED,PASSED,194,269.6,FAIL,4/10/2024 8:32:08 AM
ZJ24010900010224RH6,113.945,4.99982,5.00024,PASSED,PASSED,PASSED,PASSED,354.8,355.2,PASS,4/10/2024 8:33:22 AM
ZJ24010900010223RH6,114.408,5.00012,5.00042,PASSED,FAILED,PASSED,PASSED,166.4,294.4, --- , 4.99972,4.99969,PASSED,FAILED,PASSED,PASSED,157.87,282.4,FAIL,4/10/2024 8:35:19 AM
ZJ24010900010092RH6,114.815,4.99936,4.99992,PASSED,PASSED,PASSED,PASSED,155.47,358.4, --- , 5.00032,5.00052,PASSED,FAILED,PASSED,PASSED,178.4,374.4,FAIL,4/10/2024 8:47:19 AM
ZJ24010900010251RH6,113.973,4.99996,5.00064,PASSED,PASSED,PASSED,PASSED,273.6,386.4, --- , 5.0002,4.99943,PASSED,FAILED,FAILED,FAILED,287.47,352.4,FAIL,4/10/2024 8:49:14 AM
ZJ24010900010291RH6,114.199,4.99988,5.00007,PASSED,FAILED,PASSED,PASSED,337.6,330, --- , 4.99952,4.99959,PASSED,FAILED,PASSED,PASSED,324.53,362.8,FAIL,4/10/2024 8:51:23 AM
