Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24010880010091RH6,120.535,5.0002,5.00036,PASSED,PASSED,PASSED,PASSED,287.2,316.8,PASS,5/3/2024 7:23:40 AM
ZJ24010880010032RH6,116.297,4.99946,5.00034,PASSED,PASSED,PASSED,PASSED,368.8,386.4, --- , 4.99956,4.99976,PASSED,PASSED,PASSED,PASSED,364,382.4,FAIL,5/3/2024 7:25:30 AM
ZJ24010880010032RH6,116.991,4.99986,4.99988,PASSED,PASSED,PASSED,PASSED,356.8,372,PASS,5/3/2024 7:26:46 AM
ZJ24010880010127RH6,120.337,5.00008,5.00004,PASSED,PASSED,PASSED,PASSED,359.2,371.2,PASS,5/3/2024 7:30:45 AM
ZJ24010880010125RH6,120.2,5.00056,4.99999,PASSED,PASSED,PASSED,PASSED,371.2,382.4, --- , 4.99996,5.00018,PASSED,PASSED,PASSED,PASSED,358.4,392.8,FAIL,5/3/2024 7:32:42 AM
ZJ24010880010125RH6,121.009,4.99936,4.9999,PASSED,PASSED,PASSED,PASSED,356.8,391.2, --- , 5,4.9996,PASSED,PASSED,PASSED,PASSED,382.4,380.8,FAIL,5/3/2024 7:34:27 AM
ZJ24010880010030RH6,119.2,4.99966,4.99996,PASSED,PASSED,FAILED,FAILED,337.6,388, --- , 4.99968,4.99992,PASSED,PASSED,PASSED,PASSED,353.6,395.2,FAIL,5/3/2024 7:36:14 AM
ZJ24010880010030RH6,120.192,4.99994,5.00012,PASSED,PASSED,PASSED,PASSED,346.4,360,PASS,5/3/2024 7:37:15 AM
ZJ24010880010068RH6,115.94,5.00036,5.00028,PASSED,PASSED,PASSED,PASSED,368,382.4, --- , 5.00008,5.00016,PASSED,PASSED,PASSING,PASSED,348.8,385.6,FAIL,5/3/2024 7:39:00 AM
ZJ24010880010068RH6,116.867,5.00052,4.9996,PASSED,PASSED,PASSED,PASSED,353.6,388, --- , 5.0002,4.99996,PASSED,PASSED,PASSED,PASSED,348.8,365.6,PASS,5/3/2024 7:40:40 AM
ZJ24010880010044RH6,120.313,4.99948,4.99952,PASSED,PASSED,FAILED,FAILED,368,405.6, --- , 5.0001,4.9991,PASSED,PASSED,PASSED,PASSED,343.2,412.8,FAIL,5/3/2024 7:42:30 AM
ZJ24010880010183RH6,122.454,5.00008,4.99988,PASSED,PASSED,PASSED,PASSED,371.2,376.8, --- , 4.99954,4.99976,PASSED,PASSED,PASSED,PASSED,390.4,357.6,FAIL,5/3/2024 7:44:18 AM
ZJ24010880010183RH6,123.397,5,4.99988,PASSED,PASSED,PASSED,PASSED,383.2,400, --- , 5.00008,5.00022,PASSED,PASSED,PASSED,PASSED,360,374.4,PASS,5/3/2024 7:46:01 AM
ZJ24010880010125RH6,120.288,5.0002,4.99998,PASSED,PASSED,PASSED,PASSED,382.4,369.6, --- , 4.99934,4.9998,PASSED,PASSED,FAILED,FAILED,376.8,397.6,FAIL,5/3/2024 7:47:46 AM
ZJ24010880010005RH6,117.022,5.00046,4.99986,PASSED,PASSED,PASSED,PASSED,369.6,394.4, --- , 4.99972,5.00032,PASSED,PASSED,PASSED,PASSED,339.2,385.6,FAIL,5/3/2024 7:49:41 AM
ZJ24010880010005RH6,118.032,5.00022,4.99952,PASSED,PASSED,PASSED,PASSED,376.8,409.6, --- , 5.00004,4.99978,PASSED,PASSED,PASSED,PASSED,329.6,390.4,FAIL,5/3/2024 7:51:17 AM
ZJ24010880010012RH6,116.585,5.00016,5.00022,PASSED,PASSED,PASSED,PASSED,318.4,372,PASS,5/3/2024 7:52:37 AM
ZJ24010880010081RH6,116.016,5.00004,5.00032,PASSED,PASSED,PASSED,PASSED,249.6,346.4,PASS,5/3/2024 7:53:47 AM
ZJ24010880010001RH6,120.191,4.99988,5.00024,PASSED,PASSED,PASSED,PASSED,283.2,331.2,PASS,5/3/2024 7:55:01 AM
ZJ24010880010082RH6,120.049,4.99992,4.99942,PASSED,PASSED,PASSED,PASSED,351.2,372.8,PASS,5/3/2024 7:56:11 AM
ZJ24010880010039RH6,120.456,4.99992,4.99964,PASSED,PASSED,FAILED,FAILED,375.2,369.6, --- , 5.00008,4.99948,PASSED,PASSED,PASSED,PASSED,348.8,354.4,PASS,5/3/2024 7:59:58 AM
ZJ24010880010051RH6,115.477,5.00036,4.99946,PASSED,PASSED,PASSED,PASSED,387.2,360.8, --- , 5.00016,4.99966,PASSED,PASSED,PASSED,PASSED,365.6,372,PASS,5/3/2024 8:01:54 AM
ZJ24010880010097RH6,120.635,5.00008,4.99968,PASSED,PASSED,PASSED,PASSED,348,398.4, --- , 4.99992,4.99994,PASSED,PASSED,PASSED,PASSED,356,384.8,FAIL,5/3/2024 8:03:44 AM
ZJ24010880010055RH6,121.02,4.99976,5.00016,PASSED,PASSED,PASSED,PASSED,310.4,395.2, --- , 4.99984,4.99992,PASSED,PASSED,PASSED,PASSED,320,378.4,FAIL,5/3/2024 8:05:30 AM
ZJ24010880010055RH6,121.972,5.00026,4.99954,PASSED,PASSED,PASSED,PASSED,312,388.8, --- , 5.00022,5,PASSED,PASSED,PASSED,PASSED,320,364.8,PASS,5/3/2024 8:07:10 AM
ZJ24010880010144RH6,120.316,4.99956,5.00026,PASSED,PASSED,PASSED,PASSED,371.2,364,PASS,5/3/2024 8:08:15 AM
ZJ24010880010022RH6,115.648,4.9996,5.00028,PASSED,PASSED,FAILED,FAILED,342.4,390.4, --- , 4.99962,4.99954,PASSED,PASSED,PASSED,PASSED,354.4,392,FAIL,5/3/2024 8:10:14 AM
ZJ24010880010022RH6,116.673,5.00014,5.0003,PASSED,PASSED,FAILED,FAILED,336,387.2, --- , 5,4.99942,PASSED,PASSED,PASSED,PASSED,357.6,416,FAIL,5/3/2024 8:11:50 AM
ZJ24010880010099RH6,120.386,5.00018,5.00004,PASSED,PASSED,PASSED,PASSED,285.6,404.8, --- , 5.0001,4.99964,PASSED,PASSED,PASSED,PASSED,309.6,386.4,FAIL,5/3/2024 8:13:37 AM
ZJ24010880010083RH6,120.559,5.00008,4.9997,PASSED,PASSED,PASSED,PASSED,275.2,372,PASS,5/3/2024 8:17:06 AM
ZJ24010880010031RH6,116.541,4.99996,5.00034,PASSED,PASSED,PASSED,PASSED,379.2,342.4, --- , 4.99986,4.9996,PASSED,PASSED,PASSED,PASSED,376,377.6,FAIL,5/3/2024 8:18:46 AM
ZJ24010880010031RH6,116.807,5.00044,4.99968,PASSED,PASSED,PASSED,PASSED,376.8,354.4, --- , 5.00024,5.00048,PASSED,PASSED,PASSED,PASSED,395.2,385.6,FAIL,5/3/2024 8:24:01 AM
ZJ24010880010031RH6,117.828,4.99986,4.9999,PASSED,PASSED,PASSED,PASSED,376.8,383.2, --- , 5.00004,5.00004,PASSED,PASSED,FAILED,FAILED,360.8,372.8,FAIL,5/3/2024 8:25:41 AM
ZJ24010880010181RH6,120.242,5.00014,4.99972,PASSED,PASSED,PASSED,PASSED,349.6,314.4,PASS,5/3/2024 8:27:16 AM
ZJ24010880010118RH6,120.558,4.99998,5.0001,PASSED,PASSED,PASSED,PASSED,315.2,389.6, --- , 4.9999,5.00048,PASSED,PASSED,PASSED,PASSED,320.8,388,FAIL,5/3/2024 8:29:12 AM
ZJ24010880010118RH6,121.607,4.99998,4.99994,PASSED,PASSED,PASSED,PASSED,347.2,375.2, --- , 5.00008,4.99974,PASSED,PASSED,PASSED,PASSED,334.4,352,PASS,5/3/2024 8:30:53 AM
ZJ24010880010114RH6,121.015,5.00056,4.99968,PASSED,PASSED,PASSED,PASSED,328.8,318.4,PASS,5/3/2024 8:32:04 AM
ZJ24010880010021RH6,120.907,5.00028,5.00042,PASSED,PASSED,PASSED,PASSED,378.4,370.4, --- , 5.00018,5.00008,PASSED,PASSED,PASSED,PASSED,370.4,385.6,FAIL,5/3/2024 8:33:59 AM
ZJ24010880010021RH6,121.928,4.9997,5.00024,PASSED,PASSED,PASSED,PASSED,392,379.2, --- , 4.99972,5.00048,PASSED,PASSED,PASSED,PASSED,373.6,354.4,PASS,5/3/2024 8:35:39 AM
ZJ24010880010076RH6,115.931,4.9994,5.00014,PASSED,PASSED,PASSED,PASSED,383.2,373.6, --- , 5.00034,5.00072,PASSED,PASSED,PASSED,PASSED,376,370.4,FAIL,5/3/2024 8:37:39 AM
ZJ24010880010076RH6,117.03,5.0002,5.00004,PASSED,PASSED,PASSED,PASSED,407.2,384, --- , 5.00052,4.99986,PASSED,PASSED,FAILED,FAILED,386.4,353.6,FAIL,5/3/2024 8:39:15 AM
ZJ24010880010010RH6,115.935,5.0004,5.00032,PASSED,PASSED,PASSED,PASSED,335.2,348.8,PASS,5/3/2024 8:40:23 AM
ZJ24010880010166RH6,120.971,5.00012,4.9998,PASSED,PASSED,PASSED,PASSED,322.4,358.4,PASS,5/3/2024 8:45:41 AM
ZJ24010880010197RH6,120.058,4.99934,5.0001,PASSED,PASSED,PASSED,PASSED,279.2,367.2,PASS,5/3/2024 8:46:57 AM
ZJ24010880010093RH6,120.231,4.9998,4.99992,PASSED,PASSED,FAILED,FAILED,346.4,304, --- , 4.99976,4.99996,PASSED,PASSED,PASSED,PASSED,356,298.4,PASS,5/3/2024 8:48:49 AM
ZJ24010880010023RH6,116.591,5.00048,5.00008,PASSED,PASSED,PASSED,PASSED,388,363.2, --- , 4.99994,5.00024,PASSED,FAILED,PASSED,PASSED,360,368.8,FAIL,5/3/2024 8:50:40 AM
ZJ24010880010023RH6,117.561,5.00008,4.99954,PASSED,PASSED,PASSED,PASSED,383.2,385.6, --- , 4.99996,5.00056,PASSED,PASSED,PASSED,PASSED,378.4,354.4,FAIL,5/3/2024 8:52:26 AM
ZJ24010880010180RH6,120.164,5.00012,4.99984,PASSED,PASSED,PASSED,PASSED,360,352,PASS,5/3/2024 8:53:43 AM
ZJ24010880010041RH6,121.28,4.99958,4.99964,PASSED,PASSED,PASSED,PASSED,352.8,292.8,PASS,5/3/2024 8:54:58 AM
ZJ24010880010137RH6,120.091,5.00034,5.0002,PASSED,PASSED,PASSED,PASSED,358.4,340,PASS,5/3/2024 8:56:05 AM
ZJ24010880010058RH6,116.323,4.9996,5.00006,PASSED,PASSED,PASSED,PASSED,404,364.8, --- , 5.00044,4.99968,PASSED,PASSED,PASSED,PASSED,382.4,365.6,FAIL,5/3/2024 8:58:00 AM
ZJ24010880010058RH6,117.376,4.99974,4.99948,PASSED,PASSED,FAILED,FAILED,392.8,360.8, --- , 4.99924,5.00058,PASSED,PASSED,PASSED,PASSED,365.6,372.8,PASS,5/3/2024 8:59:41 AM
ZJ24010880010070RH6,120.29,4.99992,5,PASSED,PASSED,PASSED,PASSED,312,399.2, --- , 4.9998,5.00014,PASSED,PASSED,PASSED,PASSED,332.8,404,FAIL,5/3/2024 9:02:02 AM
ZJ24010880010070RH6,121.373,4.99972,5.00052,PASSED,PASSED,PASSED,PASSED,315.2,416, --- , 4.99942,5.00018,PASSED,PASSED,PASSED,PASSED,324,420.8,FAIL,5/3/2024 9:03:52 AM
ZJ24010880010070RH6,121.851,4.99972,5.0001,PASSED,PASSED,PASSED,PASSED,314.4,388, --- , 4.9999,4.99978,PASSED,PASSED,PASSED,PASSED,328,414.4,FAIL,5/3/2024 9:05:38 AM
ZJ24010880010172RH6,120.578,4.99976,4.99976,PASSED,PASSED,PASSED,PASSED,370.4,307.2,PASS,5/3/2024 9:06:47 AM
ZJ24010880010059RH6,116.453,5,5.00012,PASSED,PASSED,PASSED,PASSED,368,257.6,PASS,5/3/2024 9:08:03 AM
ZJ24010880010190RH6,120.6,4.99988,5.00022,PASSED,PASSED,PASSED,PASSED,372,391.2, --- , 5.00038,5.00012,PASSED,PASSED,FAILED,FAILED,366.4,345.6,FAIL,5/3/2024 9:10:37 AM
ZJ24010880010190RH6,121.63,5.00014,4.99992,PASSED,PASSED,PASSED,PASSED,352,370.4,PASS,5/3/2024 9:11:43 AM
ZJ24010880010016RH6,116.847,4.99986,5.00002,PASSED,PASSED,PASSED,PASSED,348.8,395.2, --- , 4.99962,4.99988,PASSED,PASSED,PASSED,PASSED,332,383.2,FAIL,5/3/2024 9:13:40 AM
