Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24010880010182RH6,121.202,5.00046,5.00016,PASSED,PASSED,PASSED,PASSED,340,411.2, --- , 5.00028,5.0006,PASSED,PASSED,PASSED,PASSED,340,390.4,FAIL,4/3/2024 8:00:38 AM
ZJ24010880010084RH6,121.78,5.00008,5.00038,FAILED,PASSED,PASSED,PASSED,379.2,388, --- , 5.00012,4.99946,PASSED,PASSED,PASSED,PASSED,381.6,367.2,FAIL,4/3/2024 8:02:17 AM
ZJ24010880010021RH6,121.474,4.99976,4.99998,PASSED,PASSED,PASSING,PASSED,396,365.6, --- , 5.00068,5.0007,PASSED,PASSED,PASSED,PASSED,388.8,391.2,FAIL,4/3/2024 8:04:51 AM
ZJ24010880010175RH6,116.982,4.99924,5.00044,PASSED,PASSED,PASSED,PASSED,-155.2,399.2, --- , 4.99952,5.00006,PASSED,PASSED,PASSED,PASSED,-152,419.2,FAIL,4/3/2024 8:06:44 AM
ZJ24010880010038RH6,121.017,5.00032,4.99968,PASSED,PASSED,PASSED,PASSED,368,388.8, --- , 4.9999,5.00034,PASSED,PASSED,PASSED,PASSED,354.4,416,FAIL,4/3/2024 8:08:26 AM
ZJ24010880010042RH6,121.186,4.9998,5.00018,PASSED,PASSED,FAILED,FAILED,372,391.2, --- , 4.9996,4.99992,PASSED,PASSED,PASSED,PASSED,368,393.6,FAIL,4/3/2024 8:10:10 AM
ZJ24010880010037RH6,120.605,5.00056,4.9993,PASSED,PASSED,PASSED,PASSED,324,376, --- , 5.0002,5.00068,PASSED,PASSED,PASSED,PASSED,347.2,378.4,FAIL,4/3/2024 8:11:55 AM
ZJ24010880010044RH6,121.092,4.9998,5.00044,PASSED,PASSED,PASSED,PASSED,343.2,382.4, --- , 4.99996,4.99974,PASSED,PASSED,PASSED,PASSED,359.2,372.8,PASS,4/3/2024 8:13:38 AM
ZJ24010880010043RH6,121.505,5.00036,4.9995,PASSED,PASSED,PASSED,PASSED,385.6,378.4, --- , 5.00028,4.99998,PASSED,PASSED,PASSED,PASSED,369.6,388.8,FAIL,4/3/2024 8:15:45 AM
ZJ24010880010045RH6,121.877,5.00012,4.99986,PASSED,PASSED,PASSED,PASSED,390.4,194.4, --- , 5.00016,4.99994,PASSED,PASSED,PASSED,PASSED,404.8,231.2,FAIL,4/3/2024 8:17:31 AM
ZJ24010880010196RH6,121.333,5.00002,5.0003,PASSED,PASSED,PASSED,PASSED,364.8,409.6, --- , 4.99948,5.00004,PASSED,PASSED,PASSED,PASSED,341.6,387.2,FAIL,4/3/2024 8:19:19 AM
ZJ24010880010138RH6,121.112,4.99956,4.99932,PASSED,PASSED,PASSED,PASSED,403.2,373.6, --- , 5.00012,4.99998,PASSED,PASSED,PASSED,PASSED,386.4,360.8,FAIL,4/3/2024 8:21:07 AM
ZJ24010880010028RH6,117.395,5.00012,4.99956,PASSED,PASSED,PASSED,PASSED,285.6,388.8, --- , 5.00028,5.00034,PASSED,PASSED,PASSED,PASSED,250.4,375.2,FAIL,4/3/2024 8:22:59 AM
ZJ24010880010099RH6,121.207,4.9998,5.00004,PASSED,PASSED,PASSED,PASSED,304.8,373.6,PASS,4/3/2024 8:24:05 AM
