Serial #s, Consumption Current (mA), Lo Gate Trig Freq,Hi Gate Trig Freq, DSAT Hi, DSAT Lo, 2L Turn Off Hi, 2L Turn Off Lo, Hi DeadTime,Lo DeadTime, Result, DateTime
ZJ24010900010075RH6,113.75,5.00012,4.99983,PASSED,PASSED,PASSED,PASSED,342.8,220.8, --- , 5.00064,4.99983,PASSED,PASSED,PASSED,PASSED,310.8,212.8,FAIL,5/14/2024 8:05:33 AM
ZJ24010900010075RH6,114.087,5.00006,4.99975,PASSED,PASSED,PASSED,PASSED,308.8,209.6, --- , 4.99968,4.99937,PASSED,PASSED,PASSING,PASSED,328.8,186.4,FAIL,5/14/2024 8:07:14 AM
ZJ24010900010257RH6,114.359,5.0004,4.99956,PASSED,PASSED,PASSED,PASSED,292.8,187.6, --- , 4.99962,4.99949,PASSED,PASSED,PASSED,PASSED,342.93,191.2,FAIL,5/14/2024 8:10:27 AM
ZJ24010900010257RH6,114.747,5.00004,5.00026,PASSED,PASSED,PASSED,PASSED,323.6,193.6, --- , 5.00008,4.9999,PASSED,PASSED,PASSED,PASSED,319.6,216.8,FAIL,5/14/2024 8:12:09 AM
ZJ24010900010257RH6,114.996,4.99988,4.99995,PASSED,PASSED,PASSED,PASSED,333.33,182.4, --- , 5.00034,5.00055,PASSED,FAILED,PASSED,PASSED,336,200.8,FAIL,5/14/2024 8:13:58 AM
ZJ24010900010297RH6,113.677,5.00024,4.99988,PASSED,PASSED,PASSED,PASSED,377.6,366, --- , 5.00048,5.00005,PASSED,PASSED,PASSED,PASSED,346.4,362.8,PASS,5/14/2024 8:16:08 AM
ZJ24010900010162RH6,113.637,5.00028,5.00009,PASSED,PASSED,PASSED,PASSED,186.13,192, --- , 4.99968,4.99991,PASSED,PASSED,PASSED,PASSED,195.2,226.8,FAIL,5/14/2024 8:18:20 AM
ZJ24010900010162RH6,114.084,4.99984,5.00036,PASSED,FAILED,FAILED,FAILED,229.2,202.8, --- , 4.99952,4.99989,PASSED,FAILED,PASSED,PASSED,219.6,207.6,FAIL,5/14/2024 8:20:04 AM
ZJ24010900010162RH6,114.354,5.00008,5.00044,PASSED,PASSED,PASSED,PASSED,218,205.6, --- , 4.99968,5.00037,PASSED,FAILED,PASSED,PASSED,209.2,214.8,FAIL,5/14/2024 8:21:47 AM
ZJ24010900010127RH6,114.038,5.00008,4.99944,PASSED,PASSED,PASSED,PASSED,-192,327.2, --- , 4.99976,4.99993,PASSED,PASSED,PASSED,PASSED,-204.8,307.2,FAIL,5/14/2024 8:24:19 AM
ZJ24010900010106RH6,113.741,5.00034,4.99948,PASSED,PASSED,PASSED,PASSED,289.2,-172.8, --- , 5.00036,5.00044,PASSED,FAILED,PASSED,PASSED,327.6,-173.2,FAIL,5/14/2024 8:27:14 AM
ZJ24010900010252RH6,114.377,4.99982,5.00011,PASSED,FAILED,PASSED,PASSED,-184.4,372, --- , 4.99934,5.00012,PASSED,PASSED,PASSING,PASSED,-180,383.6,FAIL,5/14/2024 8:29:05 AM
ZJ24010900010251RH6,113.826,4.99934,4.99979,PASSED,PASSED,FAILED,FAILED,281.2,363.2, --- , 4.99992,4.99967,PASSED,FAILED,PASSED,PASSED,281.2,348.8,FAIL,5/14/2024 8:30:53 AM
ZJ24010900010251RH6,114.057,4.99996,5.00017,PASSED,FAILED,PASSED,PASSED,254.93,371.2, --- , 4.99988,5.00004,PASSED,PASSED,PASSED,PASSED,288,360.8,PASS,5/14/2024 8:36:06 AM
